symbol,CXSMILES,R1,R2,R3,source,position_class,has_sidechain,prop_status
IO0,*N[C@@H](CC(=O)Nc1nc2c(F)cc(F)cc2s1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
67C,*N[C@@H](CC(=O)NCc1c(C)cc(C)n(CC)c1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
WA7,*N[C@@H](CCC(=O)Nc1cc(C)cc(C)c1O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
ZSR,*N[C@@H](CC(=O)Nc1c(Cl)cccc1C(=O)O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,OH,NNAA,flexible,True,struct_only
JQD,*N[C@@H](CCC(=O)Nc1nnc([C@H]2CCCO2)s1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
U0L,*N[C@@H](CNC(=O)c1cc2ccc(OCC)cc2o1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
3W7,*N[C@@H](CNc1cc(C)nc(-c2cccc(C)c2)n1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
CDU,*N[C@H](C(*)=O)c1ccc(N(C(=O)C2CC2)[C@H](C)CC)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
TVN,*N[C@H](C(*)=O)c1ccc(Nc2nnc(CCCC)s2)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
HTZ,*N[C@H](C(*)=O)c1ccc(Nc2nccc(C)c2C#N)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
WOF,*N[C@H](C(*)=O)c1ccc(Nc2ncc(Br)cc2N)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
Y9Q,*N[C@@H](COc1cccc(NC(=O)C2CCC2)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
2EA,*N[C@H](C(*)=O)[C@H](NC(=O)Sc1ccc(C)cc1)C(=O)O |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
HOB,*N[C@@H](CNC(=O)Sc1ccc(Cl)cc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
8U5,*N[C@@H](CN(C)C(=O)Sc1ccc(Br)cc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
GHY,*N[C@@H](CNC(=O)c1csc2ncn(C)c(=O)c12)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
FYT,*N[C@@H](CC(=O)N(c1ccc(Cl)cn1)C1CCCC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
NXJ,*N[C@@H](CNC(=O)C1CCN(C(=O)C(C)C)CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
T3G,*N[C@@H](CC(=O)Oc1ccc(C2CC[NH2+]CC2)cc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
ZAO,*N[C@@H](Cc1cc(=O)[n-]c(C(F)(F)F)n1)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
N6V,*N[C@H](C(*)=O)[C@@]1(C)CCC[N@@H+](C)C1 |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
EVX,*N[C@@H](Cc1cc(Br)nn1CC(=O)OC)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
96C,*N[C@H](C(*)=O)c1cc(C(C)C)cc(Br)c1OC(F)F |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
VHF,*N[C@@H](C[C@]12C[C@](c3ccccc3)(C1)C2(F)F)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
BWX,*N[C@H](C(*)=O)c1cn(-c2n[n-]c(C(F)(F)F)n2)nn1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
G4L,*N[C@H](C(*)=O)c1occc(=O)c1OC |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
7AT,*N[C@H](C(*)=O)C1(C#N)CC(=O)C1 |$_R1;;;;_R2;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
LKS,*N[C@H](C(*)=O)C1=C(Cl)CC[C@@H](OCc2ccccc2)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
CQL,*N[C@H](C(*)=O)C1=C(Cl)Cc2ccc(Br)cc2C1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
DZT,*N[C@H](C(*)=O)C1=C(Cl)c2c(cccc2OC)C1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KYE,*N[C@H](C(*)=O)[C@](O)(c1ccc(Cl)nc1)C(F)F |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
3WK,*N[C@H](C(*)=O)c1ccc2[nH]c(CO)nc2c1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
RS2,*N[C@H](C(*)=O)c1ccc(Cl)c(Nc2ccccc2Br)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
Z0U,*N[C@H](C(*)=O)c1ocnc1-c1ccccc1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
FQ0,*N[C@H](C(*)=O)c1ncn(CC)c1C |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
F3E,*N[C@H](C(*)=O)c1ccc2c(c1C)CCC2 |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
GP1,*N[C@H](C(*)=O)[C@H](C)n1nccc1C(=O)NC |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
NSV,*N[C@H](C(*)=O)[C@H](C)n1nc(C(N)=O)cc1N |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
M7K,*N[C@@H](CCn1nc(N)cc1C(N)=O)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
6CS,*N[C@H](C(*)=O)c1cnc2c(C(=O)OC)c(Cl)ccc2c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
PIX,*N[C@H](C(*)=O)C(F)(F)CCN |$_R1;;;;_R2;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
1RA,*N[C@H](C(*)=O)[C@@H]1COc2ccc(C(=O)N(C)C)cc2N1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
Y6Q,*N[C@@H](C[C@@H]1CCC[N@@H+]2CCCC[C@]12C)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
2TO,*N[C@@H](C[C@]12CS(=O)(=O)[C@H](C1)C2)C(*)=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
KT5,*N[C@H](C(*)=O)c1noc2c1COC2 |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
O10,*N[C@H](C(*)=O)c1cc(OC)cc2sc(N)nc12 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
AGX,*N[C@H](C(*)=O)[C@@H]1CC[NH2+]C12CCC2 |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
A21,*N[C@H](C(*)=O)[C@H]1C(=O)Nc2ccccc2S1(=O)=O |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
1OU,*N[C@H](C(*)=O)[C@H]1C[C@]2(CCC2(OC)OC)C1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
147,*N[C@H](C(*)=O)c1ccc(Cc2cccc(F)c2)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
SM4,*N[C@H](C(*)=O)C1=NO[C@@H]2OCCC[C@H]12 |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UJR,*N[C@H](C(*)=O)c1cc2ccc(Cl)cc2n(C)c1=O |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
X7W,*N[C@H](C(*)=O)[C@]12C[C@H]1CCC2(F)F |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
3W9,*N[C@H](C(*)=O)c1cccc2[nH]nc(Br)c12 |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
CJF,*N[C@H](C(*)=O)c1ccc2nc(C3CCC3)cn2n1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
X32,*N[C@H](C(*)=O)c1cc2c(cc1OC)[C@@H]1C[C@H]1C(=O)N2C |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
XJ0,*N[C@H](C(*)=O)[C@H](n1cc(Br)c(CC)n1)C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
M18,*N[C@H](C(*)=O)c1cnc(SC)nc1NC1CC1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
2TN,*N[C@@H](CCn1cc(Br)c(C(C)C)n1)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
S5F,*N[C@@H](CC(=O)c1ccc(=O)[nH]n1)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
XFC,*N[C@H](C(*)=O)[C@@]12[C@@H]3C[C@@H](C[C@@H]31)C2(F)F |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
EC8,*N[C@H](C(*)=O)c1cnc(N(C)C)cc1C(=O)O |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
HCN,*N[C@H](C(*)=O)c1ccc2c(=O)nc[nH]n12 |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
2Q7,*N[C@H](C(*)=O)c1c(Br)nn([C@H](C)OCC)c1Br |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
8EA,*N[C@H](C(*)=O)[C@@H]1NC(=O)Nc2ccccc21 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
PHR,*N[C@H](C(*)=O)c1cn2c(=O)ccc(C)c2s1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
0DZ,*N[C@H](C(*)=O)c1c(Br)ccc(OC(C)C)c1F |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
E60,*N[C@H](C(*)=O)[C@@H]1NC(=O)[C@@H](CC2CC(F)(F)C2)NC1=O |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
Q5I,*N[C@@H](CCC[C@@H]1SC[C@]2(C)NC(=O)N[C@]12C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
8PS,*N[C@H](C(*)=O)[C@@H]1N=C(C)c2cc(Br)ccc2NC1=O |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
GUH,*N[C@H](C(*)=O)c1ccc(O)c(Cc2ccc(O)cc2)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
DFY,*N[C@H](C(*)=O)[C@H](NC(=O)c1ccn(C)c(=O)c1)C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ZE2,*N[C@H](C(*)=O)[C@H](CN1C(=O)CCC1=O)c1ccc(Cl)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
3EA,*N[C@H](C(*)=O)[C@H](NS(C)(=O)=O)C(=O)O |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
DFH,*N[C@H](C(*)=O)[C@]12CC[C@H](CC1)O2 |$_R1;;;;_R2;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
7EO,*N[C@H](C(*)=O)c1c(C[NH2+]C)n(C)c2ccc(OC)c(Br)c12 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
LYH,*N[C@H](C(*)=O)c1c(C[NH+](C)C)[nH]c2ccc(OC)c(Br)c12 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
53B,*N[C@H](C(*)=O)[C@H]1Cc2c(n(C)c(=O)n(C)c2=O)NC1=O |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QGA,*N[C@H](C(*)=O)c1cc(Cl)ccc1-n1cc(C(F)(F)F)nn1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QU9,*N[C@@H](C[C@]12C[C@H](CN1S(=O)(=O)c1ccoc1)C2)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
N7W,*N[C@H](C(*)=O)c1scc(C(=O)OC)c1Cl |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
PJ3,*N[C@@H](CCS(=O)(=O)N1CCc2ccc(Br)cc21)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
IT3,*N[C@H](C(*)=O)c1cn(CC(N)=O)c2cccc(C)c12 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
Q65,*N[C@@H](CCS(=O)(=O)N1CCC[C@@H](n2ccnn2)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
DE6,*N[C@@H](CCC(=O)n1ccc2ccccc21)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
2CE,*N[C@H](C(*)=O)c1cc2nc(C)sc2cc1F |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
9LX,*N[C@H](C(*)=O)c1cnn2c1C(=O)NCC2 |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MXR,*N[C@@H](CCc1nnc(N)s1)C(*)=O |$_R1;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
FIW,*N[C@@H](CCS(=O)(=O)N1CCC(c2ccsc2)CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
YQS,*N[C@H](C(*)=O)c1c(C)[nH]c2cc(C(F)(F)F)c(OC)cc12 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
4YU,*N[C@@H](CCC(=O)Nc1n[nH]c2cc(F)ccc12)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
0Z5,*N[C@@H](Cc1c(C)oc2ccc(Cl)cc2c1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
CLG,*N[C@H](C(*)=O)C1=NOC2(CCC2)C1 |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
V24,*N[C@@H](CC[N+]12CCC(CC1)CC2)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
Z3I,*N[C@H](C(*)=O)c1cccc(S(=O)(=O)N2CC(C)(O)C2)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
BJZ,*N[C@H](C(*)=O)[C@@]12C[C@H]3C[C@@H]1[C@@H]2C3 |$_R1;;;;_R2;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
DL2,*N[C@@H](CC(=O)[C@H]1C[C@@]2(CCOC2)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
G6H,*N[C@@H](Cc1cnn(-c2cccc(Br)c2)n1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
P1U,*N[C@H](C(*)=O)[C@@H]1C(=O)N(C)CCN1C(=O)OC(C)(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
8UR,*N[C@H](C(*)=O)c1ccc(-c2cc(F)cc(C(N)=O)c2)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KME,*N[C@H](C(*)=O)[C@H]1C[C@@H](C(=O)OC)N(C(=O)OC(C)(C)C)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
LDT,*N[C@H](C(*)=O)c1cc(C(=O)O)c2ccccn12 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
2JY,*N[C@@H](C[C@@H]1OCCOC1(C)C)C(*)=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
O41,*N[C@H](C(*)=O)c1nc(-c2ccccc2)nn1C |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
NRV,*N[C@H](C(*)=O)c1c(Cl)cnc(F)c1Cl |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
RMW,*N[C@@H](C[C@H]1CCC[N@H+]1Cc1nc2ccccc2o1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
UOW,*N[C@H](C(*)=O)[C@@]1(C(=O)OC(C)(C)C)CCS[C@H](N)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
3OF,*N[C@@H](C[C@]12C[C@H](C[N@@H+]1Cc1ccc(C)c(Cl)c1)C2)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
F6V,*N[C@H](C(*)=O)c1cn(S(=O)(=O)c2ccc(C)cc2)cn1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
68A,*N[C@@H](CNC(=O)C[N@H+]1[C@H](C)CCC[C@@H]1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
PYH,*N[C@H](C(*)=O)[C@@H]1C[C@H](F)CN1Cc1ccccc1C1CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
EW6,*N[C@@H](Cc1cc(O[C@H](C)C(=O)OC)ccc1Cl)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
47C,*N[C@H](C(*)=O)[C@H](Nc1cccc(Cl)c1)C(=O)O |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
K9G,*N[C@H](C(*)=O)[C@H]1OCCN(C)C1=O |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
I4Q,*N[C@@H](CC(F)=C1CCCCC1)C(*)=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
SHK,*N[C@H](C(*)=O)c1ccc(S(=O)(=O)N[C@@H](C)c2ncn[nH]2)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
H1T,*N[C@H](C(*)=O)c1sc(Cl)cc1NC(N)=O |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MKQ,*N[C@H](C(*)=O)[C@]12CC[C@H]1C[NH2+]C2 |$_R1;;;;_R2;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UOT,*N[C@H](C(*)=O)C1CC2(C1)CC1(CC(F)(F)C1)C2 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
YEQ,*N[C@H](C(*)=O)[C@@]1(c2ccccc2)CCCO1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
2V4,*N[C@H](C(*)=O)c1cncc(Br)c1CC |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
VJP,*N[C@H](C(*)=O)C(C)(C)[C@@H]1CC(=O)N(C)C1=O |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
F3G,*N[C@H](C(*)=O)c1c(-c2nonc2C)nc2sc(C)cn12 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
X48,*N[C@H](C(*)=O)c1occ(Br)c1Br |$_R1;;;;_R2;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
BWH,*N[C@H](C(*)=O)[C@@H](NS(=O)(=O)CC1CCC1)c1nccs1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
9IN,*N[C@H](C(*)=O)c1cc(C(C)(C)C)sc1C(C)(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UP5,*N[C@H](C(*)=O)c1c(OCc2ccccc2)ccc(C)c1F |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
CZR,*N[C@H](C(*)=O)C1(n2nccn2)CC1 |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
PLM,*N[C@H](C(*)=O)c1cnc2c(c1)COC2 |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
WNO,*N[C@@H](CC[C@H]1C[C@@H](OC(C)(C)C)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
0WF,*N[C@@H](C#CCO[C@@H]1CCCCO1)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
O50,*N[C@H](C(*)=O)c1cnc2c(=O)[nH]ccn12 |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
SHQ,*N[C@H](C(*)=O)c1nn(C)c2c1CC(F)(F)CC2 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
29Q,*N[C@H](C(*)=O)c1c(C(C)C)nn(C(C)(C)C)c1O |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
9S1,*N[C@@H](CC(=O)Nc1n[nH]c2c1c(C)nn2C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
Q3T,*N[C@H](C(*)=O)c1ncn(-c2ccc(Br)cc2)c1Cl |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
9E5,*N[C@@H](CC(=O)Nc1onc(C(F)(F)F)c1CC)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
I06,*N[C@H](C(*)=O)c1ccc(NC(=O)c2cc[nH]c(=O)c2)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
SGE,*N[C@H](C(*)=O)[C@@H](NC(=O)c1cnc2ccsc2c1)C1CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
028,*N[C@H](C(*)=O)[C@@H]1CCc2c(OC(C)C)cccc21 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
6KW,*N[C@H](C(*)=O)c1c(Br)cc(C)c2[nH]ccc12 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
CH3,*N[C@H](C(*)=O)[C@]12CCC[C@H](CC1)C2 |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
U38,*N[C@H](C(*)=O)c1cc(NC)cc(C(=O)O)c1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
FMS,*N[C@H](C(*)=O)c1cc(C#C)cc(C(=O)OC(C)(C)C)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
B8V,*N[C@@H](C[C@@H](C(=O)O)N1Cc2c(N)cccc2C1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,OH,NNAA,flexible,True,struct_only
2NQ,*N[C@@H](CNC(=O)c1ccnc(-n2cncn2)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
WZL,*N[C@H](C(*)=O)c1cccc(OC)c1-c1cccnc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
