symbol,CXSMILES,R1,R2,R3,source,position_class,has_sidechain,prop_status
Phe(3-Cl),[*]N[C@@H](Cc1cccc(Cl)c1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Phe(3-F),[*]N[C@@H](Cc1cccc(F)c1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Phe(4-Cl),[*]N[C@@H](Cc1ccc(Cl)cc1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono113,C[C@H](CN[*])C([*])=O |$;;;;_R1;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Ser(tBuOH),CC(C)(O)COC[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Val(3-OH),CC(C)(O)[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono114,CCN([*])CCCC([*])=O |$;;;_R1;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Ac5c,[*]NC1(C([*])=O)CCCC1 |$_R1;;;;_R2;;;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
"Hph(4-CF3,3,5-diF)",[*]N[C@@H](CCc1cc(F)c(C(F)(F)F)c(F)c1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Hph(4-Me),Cc1ccc(CC[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
"Phe(3,5-diCl)",[*]N[C@@H](Cc1cc(Cl)cc(Cl)c1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
"Hph(4-CF3,3-Cl)",[*]N[C@@H](CCc1ccc(C(F)(F)F)c(Cl)c1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Me_Phe(4-Me),Cc1ccc(C[C@@H](C([*])=O)N(C)[*])cc1 |$;;;;;;;;_R2;;;;_R1;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Hph(4-tBu),CC(C)(C)c1ccc(CC[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
"Hph(3,4-diCl)",[*]N[C@@H](CCc1ccc(Cl)c(Cl)c1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Hch,[*]N[C@@H](CCC1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
"Phe(3-Cl,5-F)",[*]N[C@@H](Cc1cc(F)cc(Cl)c1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Me_Gly(cPent),CN([*])[C@H](C([*])=O)C1CCCC1 |$;;_R1;;;_R2;;;;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Phe(3-CF3),[*]N[C@@H](Cc1cccc(C(F)(F)F)c1)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Et_Phe(4-Me),CCN([*])[C@@H](Cc1ccc(C)cc1)C([*])=O |$;;;_R1;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Hph(4-CF3),[*]N[C@@H](CCc1ccc(C(F)(F)F)cc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
-nme2,CN(C)[*] |$;;;_R1$|,H,-,-,CycPeptMPDB,C_terminal_only,False,full
Mono115,CCOC(=O)[C@H](CSCC([*])=O)N(C)[*] |$;;;;;;;;;;_R2;;;;_R1$|,H,OH,-,CycPeptMPDB,flexible,False,full
Chg,[*]N[C@H](C([*])=O)C1CCCCC1 |$_R1;;;;_R2;;;;;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Me_Chg,CN([*])[C@H](C([*])=O)C1CCCCC1 |$;;_R1;;;_R2;;;;;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Et_Leu,CCN([*])[C@@H](CC(C)C)C([*])=O |$;;;_R1;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Me_Ser(Me),COC[C@@H](C([*])=O)N(C)[*] |$;;;;;_R2;;;;_R1$|,H,OH,-,CycPeptMPDB,flexible,False,full
Me_Hse(Me),COCC[C@@H](C([*])=O)N(C)[*] |$;;;;;;_R2;;;;_R1$|,H,OH,-,CycPeptMPDB,flexible,False,full
Gly(cPr),[*]N[C@H](C([*])=O)C1CC1 |$_R1;;;;_R2;;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Me_Gly(cPr),CN([*])[C@H](C([*])=O)C1CC1 |$;;_R1;;;_R2;;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Gly(cBu),[*]N[C@H](C([*])=O)C1CCC1 |$_R1;;;;_R2;;;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Me_Gly(cBu),CN([*])[C@H](C([*])=O)C1CCC1 |$;;_R1;;;_R2;;;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Gly(cPent),[*]N[C@H](C([*])=O)C1CCCC1 |$_R1;;;;_R2;;;;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Ala(cPr),[*]N[C@@H](CC1CC1)C([*])=O |$_R1;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Ala(cBu),[*]N[C@@H](CC1CCC1)C([*])=O |$_R1;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Ala(cPent),[*]N[C@@H](CC1CCCC1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Me_Nva(F2),CN([*])[C@@H](CCC(F)F)C([*])=O |$;;_R1;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
-mor,[*]N1CCOCC1 |$_R1;;;;;;$|,H,-,-,CycPeptMPDB,C_terminal_only,False,full
-aze,[*]N1CCC1 |$_R1;;;;$|,H,-,-,CycPeptMPDB,C_terminal_only,False,full
Mono116,CN([*])Cc1cn(CC([*])=O)nn1 |$;;_R1;;;;;;;_R2;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono117,[*]NCc1ccc(CN[C@@H](Cc2ccccc2)C([*])=O)[nH]1 |$_R1;;;;;;;;;;;;;;;;;;_R2;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono118,CN(Cc1ccc(CN[*])[nH]1)[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;_R1;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono119,Cn1c(CN[*])ccc1CN[C@@H](Cc1ccccc1)C([*])=O |$;;;;;_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono120,[*]NCc1c[nH]c(CN[C@@H](Cc2ccccc2)C([*])=O)c1 |$_R1;;;;;;;;;;;;;;;;;;_R2;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono121,Cn1cc(CN[*])cc1CN[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono122,[*]NCc1ccc(CN[C@@H](Cc2ccccc2)C([*])=O)o1 |$_R1;;;;;;;;;;;;;;;;;;_R2;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono123,CN(Cc1ccc(CN[*])o1)[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;_R1;;;;;;;;;;;_R2;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono124,CN([*])Cc1ccc(CN[C@@H](Cc2ccccc2)C([*])=O)o1 |$;;_R1;;;;;;;;;;;;;;;;;_R2;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono125,CN([*])Cc1ccc(CN(C)[C@@H](Cc2ccccc2)C([*])=O)o1 |$;;_R1;;;;;;;;;;;;;;;;;;_R2;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono126,[*]NCc1cccc(N(Cc2ccccc2[N+](=O)[O-])C(=O)c2cccc(C([*])=O)c2)c1 |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
Mono127,[*]NCc1cccc(NC(=O)c2cccc(C([*])=O)c2)c1 |$_R1;;;;;;;;;;;;;;;;;_R2;;;$|,H,OH,-,CycPeptMPDB,flexible,False,full
